Formatted address: 3210 Rosewood Ave, Los Angeles, CA 90066, USA
Coordinates (latitude, longitude): (34.011461, -118.451329)
Elevation: (meters AMSL) 34.98878860473633	(feet): 114.792614

Time sequence:
Start: 2010, 06, 10, 00, 00
Stop: 2010, 06, 11, 00, 00
Frequency: 10 min

Ephemeris:
                               azimuth      zenith
2010-06-10 16:10:00-06:00  153.213240  782.219856  818.233479  615.442725
2010-06-10 16:20:00-06:00  151.674600  776.152900  796.579885  592.653900
2010-06-10 16:30:00-06:00  150.020814  769.461734  773.643519  568.606510
2010-06-10 16:40:00-06:00  148.249466  762.096694  749.474156  543.375307
2010-06-10 16:50:00-06:00  146.357543  754.001042  724.124786  517.041020
2010-06-10 17:00:00-06:00  144.341301  745.109879  697.651590  489.691053
2010-06-10 17:10:00-06:00  142.196117  735.348907  670.114117  461.420206
2010-06-10 17:20:00-06:00  139.916296  724.632926  641.575393  432.331465
2010-06-10 17:30:00-06:00  137.494832  712.864003  612.102000  402.536384
2010-06-10 17:40:00-06:00  134.923113  699.929307  581.764271  372.156676
2010-06-10 17:50:00-06:00  132.190567  685.698600  550.636744  341.325687
2010-06-10 18:00:00-06:00  129.284185  670.021055  518.798297  310.189582
2010-06-10 18:10:00-06:00  126.187964  652.721734  486.332961  278.910074
2010-06-10 18:20:00-06:00  122.882159  633.597279  453.330570  247.667423
2010-06-10 18:30:00-06:00  119.342329  612.410859  419.887588  216.663054
2010-06-10 18:40:00-06:00  115.538162  588.886863  386.108899  186.125050
2010-06-10 18:50:00-06:00  111.431884  562.704859  352.109396  156.313092
2010-06-10 19:00:00-06:00  106.976287  533.494365  318.016934  127.525920
2010-06-10 19:10:00-06:00  102.112179  500.831568  283.976139  100.109598
2010-06-10 19:20:00-06:00   96.765244  464.241765  250.153938   74.467425
2010-06-10 19:30:00-06:00   90.842343  423.214875  216.747618   51.070911
2010-06-10 19:40:00-06:00   84.227314  377.245659  183.994422   30.467741
2010-06-10 19:50:00-06:00   76.775421  325.912291  152.177140   13.281729
2010-06-10 20:00:00-06:00   68.331766  269.194466  121.709363    0.192757
2010-06-10 20:10:00-06:00   58.734501  207.784744   93.087094    0.000000
2010-06-10 20:20:00-06:00   47.898647  144.013412   66.992541    0.000000
2010-06-10 20:30:00-06:00   36.001436   83.157116   44.333446    0.000000
2010-06-10 20:40:00-06:00   23.872485   34.408521   26.225599    0.000000
2010-06-10 20:50:00-06:00   13.362836    7.433957   13.642252    0.000000
2010-06-10 21:00:00-06:00    5.135130    0.455325    5.139100    0.000000
2010-06-10 21:10:00-06:00    0.000000    0.000000    0.000000   -0.000000
